time_hours,rem_score,rem_detected,eog_std,eog_range,theta_delta_ratio,alpha_power,beta_power
4.75,-0.5327448352629695,0,5.18177153946199e-05,0.000499202442002442,0.05806687583538027,4.82859386647152e-12,7.053633793997863e-12
4.754166666666666,-2.5305710388256633,0,2.7120248355634833e-05,0.00026216752136752137,0.05120504977730816,4.909166808579315e-12,5.938819470487873e-12
4.758333333333334,-1.8169345139096233,0,3.800350938881861e-05,0.0003232742368742369,0.05504573069031122,4.27516551560685e-12,5.582895897125505e-12
4.7625,-0.8493751930808918,0,5.3993133586069964e-05,0.00041690549450549446,0.057687548691949385,3.54317038487862e-12,6.315753220462647e-12
4.766666666666667,0.17049672520534354,0,7.104852930230846e-05,0.0004893465201465201,0.06387733951239984,4.749457200503536e-12,6.893010604421128e-12
4.770833333333333,0.48408371617342344,0,7.603976690022755e-05,0.0004819545787545788,0.07005417349953771,4.943028125177785e-12,6.422867145681815e-12
4.775,-0.37146333117834773,0,6.177420745792262e-05,0.00046519951159951163,0.058816620297192326,5.422622987768649e-12,6.851421910675777e-12
4.779166666666667,-0.9058288637739985,0,4.767335602930866e-05,0.0003424932844932845,0.07171972529910307,6.430610327521383e-12,8.22462073197278e-12
4.783333333333333,-0.487221958456723,0,5.263335835279006e-05,0.0004331677655677656,0.06775023622799149,5.94312994065658e-12,7.756467213311506e-12
4.7875,-0.299354242521211,0,5.2985745173340386e-05,0.0004331677655677656,0.0731842670588288,4.868148975451733e-12,6.227079800372278e-12
4.791666666666667,-1.064562379902719,0,4.2116960778574085e-05,0.0003390437118437118,0.07226025815862736,5.651322185690278e-12,5.9115762043550445e-12
4.795833333333333,-1.4900268996144175,0,3.263272634958868e-05,0.0003252454212454213,0.06953625589331344,6.331328410058468e-12,6.000127395787935e-12
4.8,-1.7710238446991415,0,3.899698068352917e-05,0.000323767032967033,0.055502187246443804,5.769279872979902e-12,5.629231310075311e-12
4.804166666666666,-0.6964295911584331,0,5.484514548582979e-05,0.0004661851037851038,0.05488378912345861,5.7128019356888036e-12,5.8811002879009926e-12
4.808333333333334,-0.26290305277290876,0,6.94586161439679e-05,0.0004982168498168498,0.05081920103696469,5.1237949512376286e-12,5.414450222496071e-12
4.8125,-0.30287012050866086,0,6.436593518392718e-05,0.00047357704517704514,0.057473982144413766,4.099432225481396e-12,5.574217733387401e-12
4.816666666666666,0.2788445007246573,0,6.524115859149857e-05,0.0005435540903540904,0.06493929279383304,4.460107726002875e-12,6.016596878475581e-12
4.820833333333334,0.1729139857604038,0,5.892915482486552e-05,0.0005435540903540904,0.06729378359933579,4.211951370257086e-12,4.814549287184604e-12
4.825,-2.2448455191980994,0,2.7238995650974152e-05,0.0002523115995115995,0.06118472803081437,3.969320373793021e-12,4.356743856640575e-12
4.829166666666667,-1.2922039788357869,0,4.302038013032318e-05,0.0003646691086691086,0.06099864879810388,3.8620982250526985e-12,6.0755008841329745e-12
4.833333333333333,-0.5141177740855252,0,5.99706141833617e-05,0.0004218334554334554,0.06197137601114161,4.044950871998626e-12,6.4061960141759015e-12
4.8375,0.13314152946781443,0,7.596657685706045e-05,0.000536654945054945,0.05191794716252734,4.21164718388036e-12,5.874265983730736e-12
4.841666666666667,-0.1614931897859957,0,6.801805828886897e-05,0.000536654945054945,0.04995100305413525,3.909965377670762e-12,5.730984056925812e-12
4.845833333333333,-1.123657462347486,0,4.219384825079921e-05,0.00040064322344322346,0.061976079528075136,3.803675627905161e-12,6.063477450818546e-12
4.85,-0.5605714948367337,0,5.437900156545059e-05,0.00039916483516483516,0.06860090295677662,4.034837768140581e-12,5.610476371189069e-12
4.854166666666667,0.6671185377744814,0,7.730659314959922e-05,0.00047751941391941397,0.07513527913545302,4.8776138890098264e-12,6.805828918595505e-12
4.858333333333333,0.5077888228163336,0,7.642353813116789e-05,0.00047751941391941397,0.07104450459804909,4.915503094144249e-12,7.527395785806078e-12
4.8625,-0.2580554838466333,0,5.968820006390231e-05,0.000376989010989011,0.0761753149399171,5.33273648551627e-12,7.09668904059658e-12
4.866666666666666,-0.38107039411535526,0,6.016277870458665e-05,0.00042774700854700856,0.06506339965591723,5.254376497286976e-12,7.10579381430172e-12
4.870833333333334,0.3677173396680197,0,7.190426710619076e-05,0.0005174358974358974,0.06531704468597402,5.056592603210979e-12,7.988381665119265e-12
4.875,0.9729405366065037,0,7.582581234989335e-05,0.0005603091575091575,0.07450105076986947,6.087631411248188e-12,8.199202717059955e-12
4.879166666666666,0.9028233513515178,0,7.772483079984e-05,0.0005386261294261294,0.07363294881302312,5.5591306003137845e-12,7.047431779116927e-12
4.883333333333334,0.037717817756425034,0,6.47680642647419e-05,0.0004893465201465201,0.06538265606229325,4.8171870122667434e-12,6.5897776122509835e-12
4.8875,0.09558641155156328,0,5.696350286565104e-05,0.00043612454212454217,0.08133516148803252,4.8225408823514755e-12,7.712999764338588e-12
4.891666666666667,1.7718290059434767,1,8.673730296914606e-05,0.0005612947496947497,0.08913100490039383,5.1684744140457496e-12,1.000719987989014e-11
4.895833333333333,0.8683411981968179,0,8.495893319516869e-05,0.0005568595848595849,0.06367740687033782,4.821691995349782e-12,7.90598250165564e-12
4.9,-1.120239494657833,0,5.710354025709973e-05,0.00040951355311355314,0.04765465869558075,3.9313110191541695e-12,5.6855166809822295e-12
4.904166666666667,0.9503071874335036,0,7.325705740165211e-05,0.0007130759462759462,0.05523255722367382,4.673013604030793e-12,7.568318179224262e-12
4.908333333333333,2.908123432175512,1,0.00011873275518137723,0.0007845313797313797,0.06505585048076626,4.556859662318948e-12,7.565777913388007e-12
4.9125,2.745274030302074,1,0.00011639807211725819,0.0007288454212454212,0.06974532021010693,4.690593973030283e-12,6.45179844357711e-12
4.916666666666667,1.8585501107015046,1,8.566896261910393e-05,0.0005898769230769231,0.08882895906601723,5.82653736462346e-12,8.475199733226062e-12
4.920833333333333,3.0615485176245643,1,0.00010440218641631472,0.0006795658119658119,0.09677858795463568,7.199483591101659e-12,8.50404591112372e-12
4.925,3.094291989158548,1,0.00011291748413508321,0.0007352517704517705,0.08263136441204709,7.400423173634575e-12,1.075847663426524e-11
4.929166666666666,2.7107284867910546,1,9.23686673710561e-05,0.0007352517704517705,0.08911255361986771,7.457094593771513e-12,1.3674247393525818e-11
4.933333333333334,3.0103896576264924,1,9.633998040969791e-05,0.0007145543345543346,0.09758367001910881,6.94008824242289e-12,1.089522356564612e-11
4.9375,3.065687553253815,1,9.781496210826977e-05,0.0006785802197802199,0.10287828608643629,6.243480392654375e-12,9.657560179104856e-12
4.941666666666666,2.2801306630523825,1,9.105132005086094e-05,0.0006357069597069597,0.09069743940889495,6.325797087481187e-12,8.786216512672434e-12
4.945833333333334,2.3219598622264668,1,0.0001022665437232632,0.0006135311355311355,0.0850633613759133,5.807053132972175e-12,9.507424455229131e-12
4.95,1.7080108904099611,1,9.050236165814173e-05,0.0005583379731379731,0.0842454420465588,5.857998549253754e-12,1.1211046512000773e-11
4.954166666666667,1.3857207943701937,0,8.097417447303109e-05,0.000536654945054945,0.08579250911255239,6.911349666654494e-12,1.0471857195462457e-11
4.958333333333333,0.7411627789661192,0,8.004052979579073e-05,0.0005450324786324786,0.06576119553067916,5.586531726917855e-12,8.715885922619432e-12
4.9625,0.2726285361777428,0,7.074821971681154e-05,0.0005011736263736263,0.06565302851684636,4.713862092882632e-12,9.02335297500364e-12
4.966666666666667,1.4193740547801343,0,7.825359973876586e-05,0.0005371477411477411,0.08916597479867597,4.22034721276541e-12,9.612214961472677e-12
4.970833333333333,2.064971621147774,1,8.167353925806254e-05,0.0005479892551892552,0.10440192495016452,4.652334494368013e-12,7.94083155967892e-12
4.975,1.331603149605586,0,6.562705801053172e-05,0.0005085655677655678,0.10157431554785112,4.968995431155007e-12,7.141573655350915e-12
4.979166666666667,0.5256445674141896,0,5.073059100853419e-05,0.00045140122100122105,0.09792869892640399,5.283801658450828e-12,5.743555980920477e-12
4.983333333333333,0.9440297637296875,0,6.278323412997101e-05,0.000531234188034188,0.08914578454990968,5.332701853953717e-12,6.120985898204877e-12
4.9875,1.4463879283646746,1,8.559661582844732e-05,0.0005445396825396825,0.08247478625104859,7.411487211130147e-12,7.302935338842106e-12
4.991666666666666,2.045680339622888,1,8.855413731407449e-05,0.0005746002442002442,0.09408080610094463,7.889679922775269e-12,8.015205920801478e-12
4.995833333333334,1.0471016994736415,0,7.159124182323226e-05,0.0005504532356532357,0.08186809139966217,5.1235899593924795e-12,7.915734199275357e-12
5.0,-0.35020249915840584,0,6.473437112447144e-05,0.00042528302808302813,0.06229189108308672,6.6739397338212705e-12,7.131767528033368e-12
5.004166666666666,-0.2741164345691202,0,6.044768455419119e-05,0.00043809572649572653,0.06666968506093282,6.658256074574109e-12,6.9656453215794244e-12
5.008333333333334,0.5096741129895,0,7.309855810701462e-05,0.0005332053724053724,0.06644799652685346,5.815334469824446e-12,8.776409643904523e-12
5.0125,0.4530994479871816,0,7.411468412314869e-05,0.0005332053724053724,0.06381689053150338,4.655974008269803e-12,7.266349127773116e-12
5.016666666666667,-0.22202152092757893,0,5.848393752520194e-05,0.0004592859584859585,0.06711117394816465,3.965219027058677e-12,5.3761307133932505e-12
5.020833333333333,1.4866396102336534,1,8.022623702010664e-05,0.0006140239316239316,0.07898123670035218,5.482187561789262e-12,8.314910765694558e-12
5.025,1.4538421161186263,1,9.279446235465544e-05,0.0006140239316239316,0.06683825201785219,7.055468812983914e-12,9.796666525869071e-12
5.029166666666667,0.9424120270364486,0,7.235987233853869e-05,0.0005080727716727717,0.08376967112693064,6.9586988571483e-12,8.098612042460853e-12
5.033333333333333,-0.05979516332008983,0,4.548281215912811e-05,0.00041641269841269834,0.0894490336019819,5.3780307803004254e-12,4.880986038660501e-12
5.0375,0.001173129599402939,0,5.963333471331249e-05,0.00045830036630036626,0.07305386905995137,4.504143678564736e-12,5.977255681727682e-12
5.041666666666667,0.08780305161999787,0,6.831086970846027e-05,0.0004750554334554335,0.06572524176686793,4.5478812109326415e-12,6.396396362315408e-12
5.045833333333333,2.0464901778554214,1,0.00010929368646112405,0.0006539404151404151,0.06489304839703189,4.738631716758921e-12,5.961137971444452e-12
5.05,2.7354061791378808,1,0.00012847301703090068,0.0006702026862026862,0.06674577245183162,5.541713392729024e-12,6.7039466495578005e-12
5.054166666666666,1.8462955501097293,1,9.193466469163568e-05,0.0006702026862026862,0.07193589913702023,5.266595487536484e-12,6.9619697394548995e-12
5.058333333333334,1.154002013010087,0,8.289618556785739e-05,0.0005883985347985348,0.06993817348943954,5.350471245581042e-12,7.900676733250048e-12
5.0625,1.8215235837525818,1,0.00010345868409839322,0.0005883985347985348,0.07213037013836582,5.1155048785823736e-12,6.652791182912463e-12
5.066666666666666,1.5303089558712826,1,9.519836749168958e-05,0.0005553811965811966,0.07505133846661638,5.242130449139351e-12,4.937939462683735e-12
5.070833333333334,0.7812330543256314,0,7.798812132698122e-05,0.0005208854700854701,0.07210210196594682,4.916103770206376e-12,5.234750302740512e-12
5.075,1.4597433955173702,1,8.578253653936032e-05,0.0005696722832722833,0.07928784805087064,5.022198076947006e-12,7.54192287491187e-12
5.079166666666667,1.7526070893143477,1,9.0390799155596e-05,0.0006095887667887668,0.07871255539110578,6.9302389018984776e-12,1.2833566742109225e-11
5.083333333333333,2.450140136082707,1,0.00010067603232210065,0.0006475340659340659,0.08575231877418764,1.0026254696793072e-11,2.328699204919234e-11
5.0875,2.552212967361375,1,0.00010513678881603658,0.0006475340659340659,0.08492067763540262,1.0788854701085699e-11,2.2243564227560096e-11
5.091666666666667,2.0297199954131893,1,0.00010285014258096183,0.0006495052503052504,0.07069671360204734,1.0249598212855344e-11,1.8924181932122207e-11
5.095833333333333,3.7764690278246857,1,0.00012840006980312766,0.0008062144078144079,0.08008783560550112,1.112864698904044e-11,2.533284683502842e-11
5.1,3.9698881706859335,1,0.00013680415760816095,0.0008062144078144079,0.07855507577499876,1.394096895275881e-11,3.5934697854097563e-11
5.104166666666667,2.910046683601083,1,0.000123057776249757,0.0006775946275946276,0.07587831636877024,1.3036692435788995e-11,3.915789646322006e-11
5.108333333333333,2.3954666965136027,1,0.00011482572567202669,0.0006470412698412699,0.07160574756606736,1.2546977662978006e-11,3.377435771298038e-11
5.1125,1.7170611267976414,1,0.00010487402454865732,0.0006568971916971918,0.05833044442707587,9.342716300869248e-12,1.9389307184326043e-11
5.116666666666666,1.8618397857421787,1,0.00010166243047837127,0.0006475340659340659,0.06688350512821047,6.954472351892075e-12,1.5057266399440512e-11
5.120833333333334,0.614088244291649,0,8.858507479619168e-05,0.0005869201465201465,0.04858314368346672,5.783235960874855e-12,1.3271245984274655e-11
5.125,0.18017964419803112,0,7.631127302797945e-05,0.0005908625152625153,0.04565174246143884,5.539736413617364e-12,1.0962888056447522e-11
5.129166666666666,1.1550290235332674,0,8.845733654045196e-05,0.0006391565323565324,0.05811190291929221,6.436135129095521e-12,1.4063456538838472e-11
5.133333333333334,1.2942679351530915,0,9.232264876989558e-05,0.0006140239316239316,0.06237549767783574,6.58961451707487e-12,1.1835121461653729e-11
5.1375,1.6008635782707215,1,9.765025738972248e-05,0.0006095887667887668,0.06763673744025457,6.482852398178878e-12,9.818903457332528e-12
5.141666666666667,1.7403240542245253,1,0.00010533078062802722,0.0006248654456654457,0.06300955530490354,6.0997019100808496e-12,9.926585450408257e-12
5.145833333333333,1.675509192024469,1,0.00010147541470926958,0.0006667531135531135,0.058726472009477886,4.625714175080813e-12,8.586157810904578e-12
5.15,1.0210371583131788,0,8.790536912888148e-05,0.0006667531135531135,0.05073569207231495,5.480704738942366e-12,9.97106760403767e-12
5.154166666666667,1.509423317825095,1,0.00010025622295491997,0.0006485196581196581,0.05721588544775287,6.543010715900373e-12,1.0360591467085096e-11
5.158333333333333,1.411917223718686,0,0.0001051138770315173,0.0006613323565323565,0.04817891198170915,6.289879930098949e-12,9.421698293261063e-12
5.1625,1.0906595558613121,0,9.181003299936826e-05,0.0006135311355311354,0.056669288412258365,4.291802932748407e-12,6.584842488914702e-12
5.166666666666667,1.4540891189489717,1,0.00010410325840361865,0.0006357069597069597,0.0538625182212997,6.3999328408953524e-12,1.4116014336490632e-11
5.170833333333333,2.069100711905946,1,0.00011322919377848597,0.0006825225885225885,0.058194891924520105,8.462444816856451e-12,2.0800846462282783e-11
5.175,2.1754613293896825,1,0.00010865903078759877,0.0007111047619047619,0.061597392779080266,5.50930849260831e-12,1.2238433244661709e-11
5.179166666666666,2.06692351488021,1,0.0001142436831030294,0.0006771018315018315,0.05796905404719556,4.371240246559848e-12,7.399711855965625e-12
5.183333333333334,2.944543385338822,1,0.00012972789193247878,0.0007786178266178266,0.05723155521082563,4.69246116590046e-12,7.510768781151678e-12
5.1875,2.8663130679397852,1,0.00011918312315663707,0.0007786178266178266,0.06418501527398081,5.787192955835116e-12,8.085154948462847e-12
5.191666666666666,1.4673788688918723,1,9.974424949032105e-05,0.00065837557997558,0.0550382894211367,6.2182251055959724e-12,9.745191078542329e-12
5.195833333333334,1.3064837134755471,0,8.822746199406604e-05,0.0006421133089133089,0.06254463586711871,5.572851397621511e-12,8.286422968926541e-12
5.2,2.4894105931731665,1,8.885341372662994e-05,0.0008047360195360196,0.0759740121630095,5.153854123238082e-12,5.9910757386930856e-12
5.204166666666667,1.876170211222651,1,9.286399685649742e-05,0.0008047360195360196,0.05366187551850559,5.139571848923542e-12,8.170567246995236e-12
5.208333333333333,1.6585771357730084,1,9.731497662013886e-05,0.0007199750915750916,0.054631235803519265,5.32563435257273e-12,7.229392437895436e-12
5.2125,2.226730275933816,1,0.00010165593794126087,0.0007199750915750916,0.06816191618548756,5.312426636225251e-12,8.826533375781096e-12
5.216666666666667,2.3419538027003615,1,0.00010771549075172734,0.00076432673992674,0.06026133390440765,5.721711864275618e-12,1.1787461183960351e-11
5.220833333333333,2.4828603801957496,1,0.00010801406377571438,0.0007869953601953602,0.061212330557295094,4.440863641575984e-12,8.590847546918797e-12
5.225,1.5493905002055648,1,0.00010006545846868391,0.000700756043956044,0.05147707448811605,3.5824640945037504e-12,6.778897186804263e-12
5.229166666666667,2.4999773473783065,1,0.00012028926808863449,0.0007579203907203908,0.05482461084805605,5.9433601564842e-12,8.809761478184988e-12
5.233333333333333,2.4942092938643836,1,0.00011823308659931296,0.0007579203907203908,0.056470670092277166,6.163559039761936e-12,8.728937078201003e-12
5.2375,1.2835831798153068,0,9.348150663096738e-05,0.000632257387057387,0.058532623421617344,5.2027912389646725e-12,7.879135111228443e-12
5.241666666666666,0.7304157023574435,0,9.218282219357657e-05,0.0006435916971916972,0.04121664528720964,6.0608198510590104e-12,1.1149134144715845e-11
5.245833333333334,1.202392035922945,0,9.973114762948673e-05,0.0006820297924297924,0.043715815981227736,5.688690327007116e-12,1.1555874941376169e-11
5.25,1.3258591446155301,0,0.00010663838494796049,0.0007076551892551892,0.03787221577071914,5.053090649102123e-12,8.502123084103496e-12
5.254166666666666,2.611973728438108,1,0.00013131391566408398,0.0008052288156288156,0.04202091985659698,5.117513301440576e-12,8.242491828747928e-12
5.258333333333334,2.600155650169567,1,0.00012672075119885793,0.0008052288156288156,0.04573057013232164,5.930948692917719e-12,1.1652860349869149e-11
5.2625,1.2649117203416114,0,0.00010128570986508566,0.0006105743589743589,0.05400407010428081,6.8993832266711895e-12,1.768905952699333e-11
5.266666666666667,1.6945563346178036,1,0.00010241253780910234,0.0006682315018315017,0.05827665410641462,7.37704150323054e-12,2.1546530048805872e-11
5.270833333333333,1.604008620312607,1,0.00010318121941140072,0.0007046984126984127,0.04984791100508221,5.6049354308453044e-12,1.5479946838753107e-11
5.275,0.8053301109197721,0,9.569920649708028e-05,0.0006573899877899878,0.038507844408228735,6.010703809946313e-12,1.3441001815360551e-11
5.279166666666667,0.63082087455217,0,8.470464078214977e-05,0.0006716810744810744,0.040964302272968614,8.638352284181134e-12,1.5567420519232183e-11
5.283333333333333,2.283750947843329,1,0.00011343489175507918,0.0007411653235653236,0.05657328129496401,8.58564163643942e-12,2.0109981258766143e-11
5.2875,2.766068602693867,1,0.00012275787344588648,0.0007411653235653236,0.06306269094486301,8.934628239543677e-12,2.1131285820558735e-11
5.291666666666667,2.2265041131975827,1,0.00011009552351229255,0.0007401797313797314,0.05791662636650745,9.850666073084105e-12,2.1626711372950805e-11
5.295833333333333,2.424898210801909,1,0.0001257911060001376,0.0007456004884004884,0.04933330365766021,8.098554321972738e-12,1.9072431673342496e-11
5.3,2.212800780313178,1,0.00011682735391444922,0.0007451076923076924,0.0508580689900195,6.442385229572467e-12,1.0398810537298752e-11
5.304166666666666,2.324248052856231,1,9.760972792867646e-05,0.0007258886446886448,0.07392385173981873,6.225713187051577e-12,8.867030719541461e-12
5.308333333333334,2.1576429535231973,1,8.82748580208907e-05,0.0006386637362637362,0.08900816997446008,5.741703733992211e-12,5.7132113569747744e-12
5.3125,2.043101921508656,1,0.00010457147821088765,0.0007332805860805861,0.0581448119553549,4.9696526809121214e-12,5.5867083324700144e-12
5.316666666666666,2.816365096116106,1,0.0001231367188767167,0.0008303614163614164,0.05208987208814465,4.388463486869002e-12,6.2779391808528975e-12
5.320833333333334,3.114861547067359,1,0.00010036992847232169,0.0007998080586080587,0.08556993211348163,4.489524986713387e-12,5.626965889007392e-12
5.325,1.6468080409099386,1,8.976953887209645e-05,0.0005504532356532357,0.08409923051778641,4.5040253666014255e-12,5.647159544382296e-12
5.329166666666667,2.8766378762101095,1,0.000110581714314041,0.0007332805860805861,0.07831328276867658,5.166748826588756e-12,7.176054036330233e-12
5.333333333333333,3.0471557544492414,1,0.00013031683925772108,0.0007441221001221001,0.06455692344320618,8.412088369248089e-12,1.2983155807576631e-11
5.3375,3.0905213029094196,1,0.00013754077549647426,0.0007958656898656898,0.052417335954488706,8.446041903144379e-12,1.4329505368246539e-11
5.341666666666667,2.0663169230490803,1,0.00010636296585097772,0.0006938568986568986,0.06264843921427822,5.403501298212403e-12,7.631267807663578e-12
5.345833333333333,0.8033903585248303,0,6.974809203603455e-05,0.000567701098901099,0.07369291474124115,5.15159069344328e-12,5.074657634873579e-12
5.35,1.3887715196591324,0,7.223607895456488e-05,0.000637185347985348,0.07990817606753993,4.963591566530788e-12,5.6408949194917395e-12
5.354166666666667,1.2239954384973277,0,8.641383838308164e-05,0.0006120527472527472,0.06573237340403293,5.243430142880747e-12,8.86266144216819e-12
5.358333333333333,0.87670955201865,0,8.30625581054345e-05,0.0005800210012210012,0.062452632138985595,6.199826793115757e-12,1.0301199773136121e-11
5.3625,0.5574134461089549,0,6.225506050612942e-05,0.0005243350427350427,0.07873012582762821,5.8008236116835085e-12,1.0655220564626816e-11
5.366666666666666,0.685799621781476,0,7.4164327777195e-05,0.0005351765567765568,0.07062148969776777,5.4828518371269695e-12,1.2723671035462427e-11
5.370833333333334,1.460302400288188,1,7.966976319589462e-05,0.000499202442002442,0.09434226939251025,5.4044707601344605e-12,1.3061828943580289e-11
5.375,1.9347951371500136,1,8.5656269216917e-05,0.0005652371184371185,0.09453572796531323,7.879036971614247e-12,2.470485727008502e-11
5.379166666666666,1.5371730730585462,1,9.219666154538477e-05,0.0005716434676434677,0.07570200756628934,7.28430259179102e-12,1.873014274024159e-11
5.383333333333334,2.035201719863971,1,8.332309240333204e-05,0.0005943120879120879,0.09570609916714076,6.18622321939031e-12,8.932943382608899e-12
5.3875,2.270885731453233,1,9.683743831234781e-05,0.0006539404151404151,0.08279725121903062,6.766327710982399e-12,8.411230808805179e-12
5.391666666666667,2.027025310459809,1,0.00010187786291570253,0.000604660805860806,0.07759743311387146,6.152215163428437e-12,9.731113286604113e-12
5.395833333333333,2.7842798996974985,1,8.692341162230405e-05,0.0007120903540903541,0.09935025936109024,6.255074965680775e-12,1.0067653414277253e-11
5.4,1.5944142595127953,1,7.213708778300935e-05,0.0005686866910866911,0.09563619309799175,4.521983075542629e-12,8.652929787046195e-12
5.404166666666667,0.8022514633608016,0,4.563141512204597e-05,0.00043415335775335776,0.11326336539551565,4.4546975736265795e-12,8.15277358983129e-12
5.408333333333333,-0.17387836596443074,0,2.534752377524528e-05,0.0002316141636141636,0.1290317810727445,4.48798956234804e-12,8.234145409313713e-12
5.4125,1.1140620340164729,0,4.449012383144304e-05,0.00044548766788766786,0.12226523163881807,4.1737263088393014e-12,8.97107026851347e-12
5.416666666666667,2.6304390242770914,1,9.269681383567876e-05,0.0007180039072039073,0.08872023551067504,4.440842441562191e-12,1.0721533168761037e-11
5.420833333333333,3.318642056326508,1,0.00010858545753395496,0.0007180039072039073,0.0956876754256008,7.125420756358781e-12,1.6176197273138245e-11
5.425,2.2190694306742538,1,8.623430363319963e-05,0.0005598163614163613,0.10345851990598923,9.575430766272179e-12,1.735945901565363e-11
5.429166666666666,1.734604653088033,1,7.351534656363698e-05,0.0005075799755799756,0.10704382792774464,8.865065130711615e-12,1.2142921349044145e-11
5.433333333333334,3.2789249173174557,1,5.4900754704175835e-05,0.000488360927960928,0.17340283993813826,7.283563486964566e-12,9.070908560915823e-12
5.4375,0.7635111457812327,0,2.155488268131838e-05,0.0002059887667887668,0.1645635182545115,6.760249742218108e-12,1.2348828510154681e-11
5.441666666666666,0.11467776589357559,0,2.7265424014965484e-05,0.00023112136752136752,0.1362252804316571,7.866242787295107e-12,1.2093884345622732e-11
5.445833333333334,0.6592205391857964,0,2.5997834516452712e-05,0.00021042393162393162,0.1568301464995101,8.748388911099059e-12,1.2863202819232701e-11
5.45,0.6295903659902966,0,2.2809169771742395e-05,0.00017543540903540905,0.16352611101298675,7.319418427159206e-12,1.356797753391471e-11
5.454166666666667,-0.6367528417411816,0,2.173379444227739e-05,0.00017543540903540905,0.1257452371822863,5.887191121119807e-12,1.015486431113846e-11
5.458333333333333,-1.1036002568836583,0,2.2365062623579625e-05,0.00025576117216117217,0.09994146458351368,5.620818607784813e-12,9.045188054638431e-12
5.4625,0.8844610775459101,0,4.890401681023331e-05,0.0005677010989010989,0.09464771475151908,6.760336279515287e-12,1.4419778023709646e-11
5.466666666666667,-0.0053905837956527425,0,5.3245778730329674e-05,0.0005677010989010989,0.06358124492742617,6.3911896569905455e-12,1.6197502536946648e-11
5.470833333333333,1.0644344357943472,0,8.11557000751971e-05,0.0007120903540903541,0.051857006718161736,5.180930966532456e-12,1.1809546149226842e-11
5.475,1.417674701962585,0,8.555016700594672e-05,0.0007120903540903541,0.0587666565372543,6.036599389938316e-12,1.2348840710635808e-11
5.479166666666667,0.2598298436909082,0,6.430230503161831e-05,0.0005198998778998779,0.06841868743160519,5.689017868512572e-12,1.3291125938962174e-11
5.483333333333333,0.24178595717972404,0,6.436574819738242e-05,0.0005194070818070818,0.06787780869281557,5.623640297523629e-12,1.1540671113876332e-11
5.4875,0.9948216941083274,0,7.572753221059989e-05,0.0006677387057387057,0.0605930744971305,4.754104286388803e-12,1.039963002842583e-11
5.491666666666666,2.0711563714771577,1,8.576170725296119e-05,0.0007382085470085469,0.07500221176256781,5.861529938087697e-12,1.2742154432853172e-11
5.495833333333334,1.6629767760848986,1,6.725634686125655e-05,0.0006342285714285715,0.09311274920346045,6.906993998918558e-12,1.4026753424021689e-11
5.5,0.27700617570223807,0,3.99333059767614e-05,0.0004533724053724054,0.09962458064292495,6.437442486559452e-12,1.3672772582645089e-11
5.504166666666666,0.3963928328615479,0,5.916311482038467e-05,0.0005879057387057387,0.06786793158599415,6.412415457822253e-12,1.4132219960010525e-11
5.508333333333334,0.4780269701592652,0,6.48709335832169e-05,0.0005879057387057387,0.06530579704466219,5.683724141019346e-12,1.3775624492235455e-11
5.5125,-0.5698506651194122,0,4.530889801559151e-05,0.0004583003663003663,0.0682841976684164,5.457789226605377e-12,1.5995117623657636e-11
5.516666666666667,2.391576895034316,1,8.541698421402821e-05,0.000732294993894994,0.08591576978620721,6.135234771341778e-12,1.653125351975674e-11
5.520833333333333,2.5852893004337365,1,9.30142998377913e-05,0.000732294993894994,0.0851070594530462,6.208353752658152e-12,1.2462786606695109e-11
5.525,-0.1321537135273078,0,5.363816503645461e-05,0.0004622427350427351,0.07375141320110488,5.356600908258252e-12,1.2174247509043263e-11
5.529166666666667,0.8919808938342993,0,6.326045531717356e-05,0.0006790730158730159,0.06695043795651717,6.025233678043262e-12,1.2345992800132822e-11
5.533333333333333,1.4081693526571062,0,7.215963647505129e-05,0.0006874505494505494,0.07370794628469737,6.842827723339796e-12,1.1007638840208949e-11
5.5375,0.5568233993665705,0,6.383877830284906e-05,0.000547003663003663,0.0742140387106481,6.371519369921347e-12,1.1624774594888813e-11
5.541666666666667,1.3849213713547082,0,9.113255156121222e-05,0.0006391565323565323,0.06277252432706946,6.787206542975409e-12,1.2155893535232515e-11
5.545833333333333,2.003398536204768,1,0.00010185054582992853,0.0006391565323565323,0.07219022274774531,6.3337415560955744e-12,1.1582202468948642e-11
5.55,2.5663099755091605,1,0.00011967286958935295,0.0007111047619047619,0.06379032714394807,6.606551911892478e-12,1.141300742990079e-11
5.554166666666666,2.6512640354545534,1,0.0001244622733693846,0.0007111047619047619,0.06214377364522969,6.108626843354382e-12,1.0587695067742791e-11
5.558333333333334,2.1809704697471055,1,0.00010421335749589202,0.0007258886446886448,0.06368827491544445,6.523147286744844e-12,8.507918503727528e-12
5.5625,1.9696546710255214,1,9.780960463010698e-05,0.0006657675213675215,0.07110730213906533,6.373124444745505e-12,7.191842599318285e-12
5.566666666666666,1.52917597750125,1,9.714619244622749e-05,0.000579035409035409,0.07006138404502932,5.5859855761959234e-12,7.826724675648252e-12
5.570833333333334,0.9339306307105488,0,8.668229410944246e-05,0.0005287702075702076,0.06799037918830034,5.042008934477764e-12,8.222331934921138e-12
5.575,1.3086926875618479,0,9.122688937182262e-05,0.0005336981684981685,0.07475257934230964,6.086752649025805e-12,7.313267261873663e-12
